2023-03-01:16:44:42,579, ACTION: SEND, Recipient Machine: 1, Logical Clock Time: [0, 0, 0]
2023-03-01:16:45:08,691, ACTION: RECEIVE, Logical Clock Time: [37, 67, 27], # of remaining messages: 19
2023-03-01:16:45:09,697, ACTION: RECEIVE, Logical Clock Time: [37, 73, 28], # of remaining messages: 20
2023-03-01:16:45:10,747, ACTION: RECEIVE, Logical Clock Time: [37, 77, 29], # of remaining messages: 22
2023-03-01:16:45:11,749, ACTION: RECEIVE, Logical Clock Time: [37, 80, 30], # of remaining messages: 23
2023-03-01:16:45:12,755, ACTION: RECEIVE, Logical Clock Time: [37, 81, 31], # of remaining messages: 26
2023-03-01:16:45:13,756, ACTION: RECEIVE, Logical Clock Time: [50, 81, 32], # of remaining messages: 26
2023-03-01:16:45:14,761, ACTION: RECEIVE, Logical Clock Time: [50, 84, 33], # of remaining messages: 25
2023-03-01:16:45:15,763, ACTION: RECEIVE, Logical Clock Time: [53, 85, 34], # of remaining messages: 26
2023-03-01:16:45:16,764, ACTION: RECEIVE, Logical Clock Time: [53, 89, 35], # of remaining messages: 26
2023-03-01:16:45:17,770, ACTION: RECEIVE, Logical Clock Time: [53, 94, 36], # of remaining messages: 26
2023-03-01:16:45:18,776, ACTION: RECEIVE, Logical Clock Time: [53, 97, 37], # of remaining messages: 29
2023-03-01:16:45:19,779, ACTION: RECEIVE, Logical Clock Time: [53, 98, 38], # of remaining messages: 30
2023-03-01:16:45:20,782, ACTION: RECEIVE, Logical Clock Time: [53, 100, 39], # of remaining messages: 32
2023-03-01:16:45:21,783, ACTION: RECEIVE, Logical Clock Time: [53, 103, 40], # of remaining messages: 31
2023-03-01:16:45:22,788, ACTION: RECEIVE, Logical Clock Time: [53, 104, 41], # of remaining messages: 32
2023-03-01:16:45:23,794, ACTION: RECEIVE, Logical Clock Time: [53, 107, 42], # of remaining messages: 31
2023-03-01:16:45:24,797, ACTION: RECEIVE, Logical Clock Time: [53, 108, 43], # of remaining messages: 32
2023-03-01:16:45:25,801, ACTION: RECEIVE, Logical Clock Time: [53, 109, 44], # of remaining messages: 32
2023-03-01:16:45:26,805, ACTION: RECEIVE, Logical Clock Time: [66, 109, 45], # of remaining messages: 32
2023-03-01:16:45:27,808, ACTION: RECEIVE, Logical Clock Time: [66, 117, 46], # of remaining messages: 34
2023-03-01:16:45:28,813, ACTION: RECEIVE, Logical Clock Time: [66, 129, 47], # of remaining messages: 35
2023-03-01:16:45:29,815, ACTION: RECEIVE, Logical Clock Time: [66, 131, 48], # of remaining messages: 36
2023-03-01:16:45:30,818, ACTION: RECEIVE, Logical Clock Time: [66, 133, 49], # of remaining messages: 37
2023-03-01:16:45:31,835, ACTION: RECEIVE, Logical Clock Time: [66, 134, 50], # of remaining messages: 39
2023-03-01:16:45:32,841, ACTION: RECEIVE, Logical Clock Time: [66, 137, 51], # of remaining messages: 41
2023-03-01:16:45:33,847, ACTION: RECEIVE, Logical Clock Time: [66, 139, 52], # of remaining messages: 42
2023-03-01:16:45:34,851, ACTION: RECEIVE, Logical Clock Time: [66, 140, 53], # of remaining messages: 45
2023-03-01:16:45:35,855, ACTION: RECEIVE, Logical Clock Time: [66, 143, 54], # of remaining messages: 45
2023-03-01:16:45:36,857, ACTION: RECEIVE, Logical Clock Time: [87, 143, 55], # of remaining messages: 46
2023-03-01:16:45:37,858, ACTION: RECEIVE, Logical Clock Time: [87, 145, 56], # of remaining messages: 48
2023-03-01:16:45:38,858, ACTION: RECEIVE, Logical Clock Time: [87, 147, 57], # of remaining messages: 50
2023-03-01:16:45:39,863, ACTION: RECEIVE, Logical Clock Time: [87, 148, 58], # of remaining messages: 51
2023-03-01:16:45:40,867, ACTION: RECEIVE, Logical Clock Time: [92, 158, 59], # of remaining messages: 50
2023-03-01:16:45:41,868, ACTION: RECEIVE, Logical Clock Time: [97, 158, 60], # of remaining messages: 51
2023-03-01:16:45:42,869, ACTION: RECEIVE, Logical Clock Time: [99, 162, 61], # of remaining messages: 53
2023-03-01:16:45:43,875, ACTION: RECEIVE, Logical Clock Time: [103, 172, 62], # of remaining messages: 55
2023-03-01:16:45:44,887, ACTION: RECEIVE, Logical Clock Time: [103, 174, 63], # of remaining messages: 56
2023-03-01:16:45:45,890, ACTION: RECEIVE, Logical Clock Time: [103, 175, 64], # of remaining messages: 58
2023-03-01:16:45:46,895, ACTION: RECEIVE, Logical Clock Time: [103, 176, 65], # of remaining messages: 59
2023-03-01:16:45:47,900, ACTION: RECEIVE, Logical Clock Time: [103, 177, 66], # of remaining messages: 59
2023-03-01:16:45:48,904, ACTION: RECEIVE, Logical Clock Time: [103, 178, 67], # of remaining messages: 62
2023-03-01:16:45:49,909, ACTION: RECEIVE, Logical Clock Time: [108, 182, 68], # of remaining messages: 63
2023-03-01:16:45:50,910, ACTION: RECEIVE, Logical Clock Time: [108, 183, 69], # of remaining messages: 65
2023-03-01:16:45:51,912, ACTION: RECEIVE, Logical Clock Time: [108, 184, 70], # of remaining messages: 65
2023-03-01:16:45:52,916, ACTION: RECEIVE, Logical Clock Time: [108, 187, 71], # of remaining messages: 67
2023-03-01:16:45:53,921, ACTION: RECEIVE, Logical Clock Time: [108, 193, 72], # of remaining messages: 69
2023-03-01:16:45:54,923, ACTION: RECEIVE, Logical Clock Time: [117, 196, 73], # of remaining messages: 72
2023-03-01:16:45:55,927, ACTION: RECEIVE, Logical Clock Time: [122, 204, 74], # of remaining messages: 73
2023-03-01:16:45:56,931, ACTION: RECEIVE, Logical Clock Time: [122, 206, 75], # of remaining messages: 76
2023-03-01:16:45:57,932, ACTION: RECEIVE, Logical Clock Time: [122, 210, 76], # of remaining messages: 77
2023-03-01:16:45:58,936, ACTION: RECEIVE, Logical Clock Time: [122, 213, 77], # of remaining messages: 79
2023-03-01:16:45:59,942, ACTION: RECEIVE, Logical Clock Time: [122, 217, 78], # of remaining messages: 84
2023-03-01:16:46:00,949, ACTION: RECEIVE, Logical Clock Time: [122, 218, 79], # of remaining messages: 88
2023-03-01:16:46:01,953, ACTION: RECEIVE, Logical Clock Time: [132, 221, 80], # of remaining messages: 89
2023-03-01:16:46:02,956, ACTION: RECEIVE, Logical Clock Time: [132, 222, 81], # of remaining messages: 91
2023-03-01:16:46:03,960, ACTION: RECEIVE, Logical Clock Time: [132, 225, 82], # of remaining messages: 92
